,메뉴이름,계란류,우유,메밀,땅콩,대두,밀,고등어,게,새우,돼지고기,복숭아,토마토,아황산류,호두,닭고기,쇠고기,오징어,조개류,잣,열량
1535,고추참치야채볶음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223.63
1536,세절형김,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15
1537,김말이튀김,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,612.51
1538,쇠고기꽈리고추조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,133.01
1539,양배추국,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34.39
1540,상추/깻잎/청경채/쌈무,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1541,돼지삼겹야채볶음,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,492.66
1542,새우살배추된장국,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,87.81
1543,닭고기마늘강정,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,655.99
1544,대패삼겹숙주덮밥,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675.52
1545,오징어링튀김,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,349.76
1546,호박된장국,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46.79
1547,미트볼야채볶음,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,292.41
1548,닭순살간장통마늘볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,273.16
1549,김치볶음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.63
1550,새우순살짬뽕찌개,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,255.27
1551,오곡밥,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413.5
1552,파프리카오이초무침,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.69
1553,닭순살부추비빔밥,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,689.8
1554,꼬리곰탕1형,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373.62
1555,고추양파된장무침,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,61.33
1556,고구마조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90.84
1557,꽁치무조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,212.07
1558,파프리카멸치볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,146.23
1559,돼지고기고구마조림,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,632.25
1560,리얼브런치,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1176.03
1561,미역계란국,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.78
1562,게맛살오이초무침,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.59
1563,전복버섯조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,61.17
1564,한우불고기비빔밥,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,283.1
1565,순대국밥,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390
1566,용가리치킨,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,757.01
1567,요거트푸딩,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.4
1568,즉석카레소스,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,250.8
1569,양파/풋고추쌈,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,62.68
1570,새우튀김케첩볶음,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,361.73
1571,쇠고기야채조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,112.58
1572,피망생선묵볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,189.73
1573,매운닭고기고구마조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,392.97
1574,훈제오리덮밥,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364.1
1575,단호박부꾸미,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508.41
1576,컨츄리소시지,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,256.6
1577,닭순살매운볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,286.82
1578,무말랭이무침,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1579,명이나물,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1
1580,돼지고기당면찌개,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,151.7
1581,무조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34.43
1582,치커리사과무침,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,55.55
1583,투움바파스타,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,304.81
1584,핫크리스피핫도그,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,190
1585,연근샐러드,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.17
1586,쌈채소,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38.51
1587,설렁탕,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,351.26
1588,갓돈찌개,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,132.74
1589,두부두루치기,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,245.06
1590,우동국,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
1591,새우볶음,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,42.5
1592,상추치커리무침,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18.68
1593,어묵핫바,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90
1594,고추마요치킨,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,672.63
1595,푸실리샐러드,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.71
1596,전복소갈비찜,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,504
1597,"빵,케이크",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,66.5
1598,쇠고기된장찌개,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,85.52
1599,어채볶음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.5
1600,오렌지,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73
1601,셀프주먹밥,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527.52
1602,코다리꽈리고추조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,140.96
1603,쇠고기두부탕국,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50.96
1604,동그랑땡구이,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,72.08
1605,고등어순살김치조림,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,182.25
1606,게맛살과일샐러드,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.64
1607,돼지고기생야채비빔밥,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,848.25
1608,쇠고기불낙볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,253.12
1609,차돌박이야채덮밥,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1058.91
1610,진미채볶음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15
1611,바베큐폭립,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,137
1612,양송이스프,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.75
1613,튀김닭꼬치,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,417.96
1614,치즈케이크,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275
1615,군만두튀김,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.51
1616,매콤갑오징어볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,218.71
1617,장조림버터비빔밥,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,677.47
1618,오삼불고기덮밥,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,871.89
1619,모듬콩조림,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.8
1620,불낙비빔밥,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,751.94
1621,버터롤,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,152.88
1622,고구마츄,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165
1623,비빔막국수,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355.01kcal
1624,하루견과,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,150kcal
1625,에그마요샌드위치,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,699.56
1626,롤피자스틱,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230
1627,도토리묵사발,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.13
1628,치즈스틱,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338.76
1629,콘샐러드,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104
1630,육포,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1631,츄러스,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,280.12
1632,땅콩조림,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464
1633,냉파스타샐러드,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408
1634,떡갈비덮밥,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1032.74
1635,버섯장조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,48.97
1636,소고기죽,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.11kcal
1637,치즈,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.2kcal
1638,함박스테이크덮밥,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1119.6kcal
1639,느타리버섯배추국,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.9kcal
1640,순대야채볶음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345.09kcal
1641,아이스모찌,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.1kcal
1642,닭한마리,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,320.06kcal
1643,양배추부추무침,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.08kcal
1644,리얼스트로베리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100kcal
1645,의성마늘후랑크,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200kcal
1646,식탁김,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9kcal
1647,상추/깻잎/청경채/무말랭이무침,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84.99kcal
1648,미나리골뱅이무침,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,127.26kcal
1649,매운돼지갈비미나리찜,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,424.88kcal
1650,훈제바베큐닭다리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,94.42kcal
1651,한뿌리 홍삼정,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9kcal
1652,리얼키위,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.6kcal
1653,낙지부추비빔밥,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,610.3kcal
1654,맥스봉숯불구이맛 핫바,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.4kcal
1655,떡갈비구이,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,107.25kcal
1656,스팸부대찌개,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310kcal
1657,고추튀김,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,581.01kcal
1658,유산균음료,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135kcal
1659,즉석어묵탕,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140kcal
1660,장어튀김,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.21kcal
1661,상추/깻잎/청경채/명이나물,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,54.09kcal
1662,감자말이새우튀김,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,702.61kcal
1663,미나리삼겹살비빔밥,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,984.23
1664,쭈꾸미야채볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,151.77
1665,군만두,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1259.33kcal
1666,후룻컵,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,84kcal
1667,돼지고기궁중떡볶음,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,380.94
1668,버팔로윙,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,493.25
1669,브로콜리마늘볶음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.95
1670,스모크닭다리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,472.09
1671,닭순살간장덮밥,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,631.92
1672,방어순살탕수육,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,387.03
1673,간장제육덮밥,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,940.19
1674,닭고기가지볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,262.57
1675,돼지고기마늘쫑볶음,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,450.93
1676,통마늘삼겹살볶음,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1064.23
1677,명이절임,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3
1678,치킨떡볶이,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,429
1679,웨지,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371.31
1680,꽁치튀김양념소스,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,403.23
1681,고구마치즈돈까스,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,433.33
1682,브로콜리치즈스프,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180
1683,아이스홍시,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.6
1684,상추/청경채/깻잎,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45.21
1685,크림스파게티,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,682.15
1686,우엉새송이버섯볶음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.76
1687,홍삼즙,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
1688,날치알비빔밥,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500.41
1689,쌈무,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.49
1690,장어구이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,638.23
1691,호두타르트,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215
1692,무청시래기갈비찜,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,387.03
1693,옹심이만두국수,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,775.52
1694,오리고기상추깻잎부추비빔밥,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,657.88
1695,왕새우튀김,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,647.36
1696,무청시래기갈비탕,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,446.65
1697,"곶감, 냉동식",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.932
1698,피조개제육볶음,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,560.44
1699,연어회덮밥,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688.27
1700,쫄떡볶이,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,986.16
1701,어니언스프,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.01
1702,꽁치튀김,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,355.8
1703,게맛살토마토샐러드,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,166.14
1704,갈낙탕,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,416.25
1705,근대무침,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26.81
1706,쇠고기부추무침,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,223.99kcal
1707,쇠고기버섯들깨국,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58.28kcal
1708,계란조갯살찌개,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,87.07kcal
1709,두부간장조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,124.53kcal
1710,버섯감자국,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,55.74kcal
1711,오징어채야채무침,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,64.3kcal
1712,삼색초나물,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.62kcal
1713,모듬김치,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.33kcal
1714,조갯살두부국,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.43kcal
1715,"양배추,브로콜리&초고추장",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72.38kcal
1716,돼지고기애호박찌개,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,105.12kcal
1717,무쌈말이,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.98kcal
1718,짬뽕수제비국,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,109.63kcal
1719,만둣국,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,252.38kcal
1720,애호박조갯살나물,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,51.23kcal
1721,"연세검은콩두유, 200mL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1722,멸치비엔나볶음,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,286.43kcal
1723,사천식탕수육,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,523.58kcal
1724,생양파,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.38kcal
1725,브로콜리초고추장,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,79.51kcal
1726,건새우미역국,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.19kcal
1727,마늘불고기,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,267.32kcal
1728,두부튀김양념,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,421.66kcal
1729,양념떡볶이치킨,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,693.88kcal
1730,오리훈제고추잡채,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,247.45kcal
1731,오이된장초무침,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.42kcal
1732,쇠고기오이표고볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,93.02kcal
1733,돼지고기두반장볶음,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,282.57kcal
1734,생마늘,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.88kcal
1735,쇠고기청경채볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,174.08kcal
1736,너비아니 또는 떡갈비,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54kcal
1737,쇠고기알감자조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,92.66kcal
1738,닭튀김&청양마요소스,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,717.52kcal
1739,비엔나데리야끼소스볶음,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,303.45kcal
1740,갈비폭찹,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,429.62kcal
1741,고기 또는 왕만두,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.98kcal
1742,닭감자찜,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,264.44kcal
1743,마파두부제육덮밥,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,807.1kcal
1744,맑은육개장,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,70.3kcal
1745,멸치아몬드볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,128.87kcal
1746,새우두부칠리소스조림,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,253.42kcal
1747,감자잡채,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,156.02kcal
1748,쇠고기곤약조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,105.54kcal
1749,갈치단호박조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,142.76kcal
1750,토마토상추겉절이,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,39.15kcal
1751,새우순두부계란탕,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,86.99kcal
1752,꽈리고추가지찜,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47.24kcal
1753,오징어콩나물찜,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,144.04kcal
1754,표고버섯호박매운볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,116.49kcal
1755,브로콜리돼지목살볶음,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,236.14kcal
1756,닭순살꽈리고추조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,194.17kcal
1757,단무지오이무침,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.29kcal
1758,크림새우,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,455.73kcal
1759,새우살감자국,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,55.37kcal
1760,순두부새싹샐러드 ,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,71.49kcal
1761,호박잡채,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,121.51kcal
1762,오징어야채샐러드,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,405.16kcal
1763,마늘멸치볶음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.36kcal
1764,문어간장달콤소스덮밥,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,488.95kcal
1765,김치수제비국,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.8kcal
1766,감자간장조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,114.61kcal
1767,새우맑은짬뽕,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,67.54kcal
1768,쇠고기얼갈이배춧국,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,53.48kcal
1769,맑은오징어볶음,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,145.25kcal
1770,삼겹살된장볶음,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,418.36kcal
1771,소시지야채튀김,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,439.19kcal
1772,쭈구미연포탕,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.42kcal
1773,김치짜글이찌개,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,153.18kcal
1774,배추찜,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,48.39kcal
1775,쇠고기마늘종볶음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,148.38kcal
1776,시금치어묵잡채,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,114.5kcal
1777,바지락살야채튀김,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,365.22kcal
1778,표고버섯굴소스볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,81.75kcal
1779,오이나물,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.69kcal
1780,감자마늘쫑조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,77.79kcal
1781,명태미나리된장찌개,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.7kcal
1782,매운쇠고기찜,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,148.18kcal
1783,미나리깨장냉채,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,67.42kcal
1784,쭈꾸미미나리초무침,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,142.65kcal
1785,오징어채야채볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,114.53kcal
